Unnamed: 0,sentence,id,phrase,sentiment,fine,coarse,Predicted_Label,Flag
8045,"It's getting harder and harder to ignore the fact that Hollywood isn't laughing with us , folks .",224177.0,"It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks .",0.22222,negative,negative,positive,0
8046,It's laughing at us .,224195.0,It 's laughing at us .,0.34722,negative,negative,positive,0
8047,"Might have been better off as a documentary , with less of Mr. Eyre's uninspired dramatics and more of his sense of observation and outrage .",224792.0,"Might have been better off as a documentary , with less of Mr. Eyre 's uninspired dramatics and more of his sense of observation and outrage .",0.38889,negative,negative,negative,1
8048,Every good actor needs to do his or her own Hamlet .,223281.0,Every good actor needs to do his or her own Hamlet .,0.51389,neutral,neutral,negative,0
8049,For Benigni it wasn't Shakespeare whom he wanted to define his career with but Pinocchio .,223383.0,For Benigni it was n't Shakespeare whom he wanted to define his career with but Pinocchio .,0.61111,positive,positive,negative,0
8050,It might as well have been Problem Child IV .,224375.0,It might as well have been Problem Child IV .,0.30556,negative,negative,negative,1
8051,Arnold's jump from little screen to big will leave frowns on more than a few faces .,143875.0,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0.27778,negative,negative,negative,1
8052,Both awful and appealing .,144218.0,Both awful and appealing .,0.40278,neutral,neutral,very positive,0
8053,The lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,149506.0,The lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0.34722,negative,negative,negative,1
8054,Nothing plot-wise is worth e-mailing home about .,147823.0,Nothing plot-wise is worth e-mailing home about .,0.31944,negative,negative,negative,1
8055,"We are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .",150738.0,"We are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .",0.25,negative,negative,negative,1
8056,"Helmer DeVito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' TV and revenge .",145782.0,"Helmer DeVito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' TV and revenge .",0.20833,negative,negative,negative,1
8057,It wouldn't be my preferred way of spending 100 minutes or $ 7.00 .,224409.0,It would n't be my preferred way of spending 100 minutes or $ 7.00 .,0.13889,very negative,negative,negative,0
8058,I hated every minute of it .,146072.0,I hated every minute of it .,0.013889,very negative,negative,negative,0
8059,"( T ) hose same extremes prevent us from taking its message seriously , and the Stepford Wives mentality doesn't work in a modern context .",141823.0,"( T ) hose same extremes prevent us from taking its message seriously , and the Stepford Wives mentality does n't work in a modern context .",0.33333,negative,negative,positive,0
8060,Obvious politics and rudimentary animation reduce the chances that the appeal of Hey Arnold !,225257.0,Obvious politics and rudimentary animation reduce the chances that the appeal of Hey Arnold !,0.36111,negative,negative,very positive,0
8061,The Movie will reach far beyond its core demographic .,226142.0,The Movie will reach far beyond its core demographic .,0.8472200000000001,very positive,positive,positive,0
8062,"There's no mistaking the fact that this hybrid misses the impact of the Disney classic , and even that of the excellent 1934 MGM version .",150053.0,"There 's no mistaking the fact that this hybrid misses the impact of the Disney classic , and even that of the excellent 1934 MGM version .",0.44444,neutral,neutral,positive,0
8063,"A simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",143343.0,"A simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",0.29167,negative,negative,positive,0
8064,"Roger Michell , who did an appealing job directing Persuasion and Notting Hill in England , gets too artsy in his American debut .",148328.0,"Roger Michell , who did an appealing job directing Persuasion and Notting Hill in England , gets too artsy in his American debut .",0.63889,positive,positive,positive,1
8065,"There is an almost poignant dimension to the way that every major stunt Seagal's character ... performs is shot from behind , as if it could fool us into thinking that we're not watching a double .",150106.0,"There is an almost poignant dimension to the way that every major stunt Seagal 's character ... performs is shot from behind , as if it could fool us into thinking that we 're not watching a double .",0.45833,neutral,neutral,positive,0
8066,Anthony Hopkins ?,222398.0,Anthony Hopkins ?,0.5,neutral,neutral,neutral,1
8067,Big deal !,144153.0,Big deal !,0.45833,neutral,neutral,neutral,1
8068,We've already seen the prequel to The Silence of the Lambs and Hannibal -- and it was better the first time .,226980.0,We 've already seen the prequel to The Silence of the Lambs and Hannibal -- and it was better the first time .,0.51389,neutral,neutral,positive,0
8069,"Ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",147961.0,"Ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",0.33333,negative,negative,negative,1
8070,"If this is an example of the type of project that Robert Redford's lab is willing to lend its imprimatur to , then perhaps it's time to rethink independent films .",146212.0,"If this is an example of the type of project that Robert Redford 's lab is willing to lend its imprimatur to , then perhaps it 's time to rethink independent films .",0.22222,negative,negative,positive,0
8071,Pumpkin sits in a patch somewhere between mirthless Todd Solondzian satire and callow student film .,148196.0,Pumpkin sits in a patch somewhere between mirthless Todd Solondzian satire and callow student film .,0.36111,negative,negative,positive,0
8072,"Not so much funny as aggressively sitcom-cute , it's full of throwaway one-liners , not-quite jokes , and a determined TV amiability that Allen personifies .",147802.0,"Not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined TV amiability that Allen personifies .",0.375,negative,negative,negative,1
8073,"It's not that Waiting For Happiness is a bad film , because it isn't .",146568.0,"It 's not that Waiting For Happiness is a bad film , because it is n't .",0.56944,neutral,neutral,negative,0
8074,It's just incredibly dull .,146526.0,It 's just incredibly dull .,0.097222,very negative,negative,negative,0
8075,The sad thing about Knockaround Guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is .,149799.0,The sad thing about Knockaround Guys is its lame aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .,0.38889,negative,negative,negative,1
